,id,humidity,temperature,created_at,updated_at
3624,232498,20.0,20.7,2024-02-15 10:14:42.772791,2024-02-15 10:14:42.772791
3625,232499,20.0,20.7,2024-02-15 10:14:52.806100,2024-02-15 10:14:52.806100
3626,232500,20.0,20.7,2024-02-15 10:15:02.841270,2024-02-15 10:15:02.841270
3627,232501,20.0,20.7,2024-02-15 10:15:12.869013,2024-02-15 10:15:12.869013
3628,232502,20.0,20.7,2024-02-15 10:15:22.897864,2024-02-15 10:15:22.897864
3629,232503,20.0,20.7,2024-02-15 10:15:32.931945,2024-02-15 10:15:32.931945
3630,232504,20.0,20.7,2024-02-15 10:15:42.964973,2024-02-15 10:15:42.964973
3631,232505,20.0,20.7,2024-02-15 10:15:52.992837,2024-02-15 10:15:52.992837
3632,232506,20.0,20.7,2024-02-15 10:16:03.019920,2024-02-15 10:16:03.019920
3633,232507,20.0,20.7,2024-02-15 10:16:13.054104,2024-02-15 10:16:13.054104
3634,232508,20.0,20.6,2024-02-15 10:16:23.086252,2024-02-15 10:16:23.086252
3635,232509,20.0,20.6,2024-02-15 10:16:33.111979,2024-02-15 10:16:33.111979
3636,232510,20.0,20.7,2024-02-15 10:16:43.147865,2024-02-15 10:16:43.147865
3637,232511,20.0,20.6,2024-02-15 10:16:53.172728,2024-02-15 10:16:53.172728
3638,232512,20.0,20.6,2024-02-15 10:17:03.204713,2024-02-15 10:17:03.204713
3639,232513,20.0,20.6,2024-02-15 10:17:13.235463,2024-02-15 10:17:13.235463
3640,232514,20.0,20.6,2024-02-15 10:17:23.267008,2024-02-15 10:17:23.267008
3641,232515,20.0,20.6,2024-02-15 10:17:33.292063,2024-02-15 10:17:33.292063
3642,232516,20.0,20.6,2024-02-15 10:17:43.322054,2024-02-15 10:17:43.322054
3643,232517,20.0,20.6,2024-02-15 10:17:53.363596,2024-02-15 10:17:53.363596
3644,232518,20.0,20.6,2024-02-15 10:18:03.382535,2024-02-15 10:18:03.382535
3645,232519,20.0,20.6,2024-02-15 10:18:13.412229,2024-02-15 10:18:13.412229
3646,232520,20.0,20.7,2024-02-15 10:18:23.454957,2024-02-15 10:18:23.454957
3647,232521,20.0,20.7,2024-02-15 10:18:33.482632,2024-02-15 10:18:33.482632
3648,232522,20.0,20.7,2024-02-15 10:18:43.504704,2024-02-15 10:18:43.504704
3649,232523,20.0,20.7,2024-02-15 10:18:53.573129,2024-02-15 10:18:53.573129
3650,232524,20.0,20.7,2024-02-15 10:19:03.567249,2024-02-15 10:19:03.567249
3651,232525,20.0,20.7,2024-02-15 10:19:13.596341,2024-02-15 10:19:13.596341
3652,232526,20.0,20.7,2024-02-15 10:19:23.634611,2024-02-15 10:19:23.634611
3653,232527,20.0,20.7,2024-02-15 10:19:33.667434,2024-02-15 10:19:33.667434
3654,232528,20.0,20.7,2024-02-15 10:19:43.696767,2024-02-15 10:19:43.696767
3655,232529,20.0,20.7,2024-02-15 10:19:53.730379,2024-02-15 10:19:53.730379
3656,232530,20.0,20.7,2024-02-15 10:20:03.759274,2024-02-15 10:20:03.759274
3657,232531,20.0,20.7,2024-02-15 10:20:13.780365,2024-02-15 10:20:13.780365
3658,232532,20.0,20.7,2024-02-15 10:20:23.815866,2024-02-15 10:20:23.815866
3659,232533,20.0,20.7,2024-02-15 10:20:33.844502,2024-02-15 10:20:33.844502
3660,232534,20.0,20.7,2024-02-15 10:20:43.872808,2024-02-15 10:20:43.872808
3661,232535,20.0,20.7,2024-02-15 10:20:53.902586,2024-02-15 10:20:53.902586
3662,232536,20.0,20.7,2024-02-15 10:21:03.933168,2024-02-15 10:21:03.933168
3663,232537,20.0,20.7,2024-02-15 10:21:13.966137,2024-02-15 10:21:13.966137
3664,232538,20.0,20.7,2024-02-15 10:21:24.000543,2024-02-15 10:21:24.000543
3665,232539,20.0,20.7,2024-02-15 10:21:34.027424,2024-02-15 10:21:34.027424
3666,232540,20.0,20.7,2024-02-15 10:21:44.062276,2024-02-15 10:21:44.062276
3667,232541,20.0,20.7,2024-02-15 10:21:54.085844,2024-02-15 10:21:54.085844
3668,232542,20.0,20.7,2024-02-15 10:22:04.122688,2024-02-15 10:22:04.122688
3669,232543,20.0,20.7,2024-02-15 10:22:14.161193,2024-02-15 10:22:14.161193
3670,232544,20.0,20.7,2024-02-15 10:22:24.183490,2024-02-15 10:22:24.183490
3671,232545,20.0,20.7,2024-02-15 10:22:34.209291,2024-02-15 10:22:34.209291
3672,232546,20.0,20.7,2024-02-15 10:22:44.241349,2024-02-15 10:22:44.241349
3673,232547,20.0,20.7,2024-02-15 10:22:54.277837,2024-02-15 10:22:54.277837
3674,232548,20.0,20.7,2024-02-15 10:23:04.306117,2024-02-15 10:23:04.306117
3675,232549,20.0,20.7,2024-02-15 10:23:14.344120,2024-02-15 10:23:14.344120
3676,232550,20.0,20.7,2024-02-15 10:23:24.365709,2024-02-15 10:23:24.365709
3677,232551,20.0,20.7,2024-02-15 10:23:34.400275,2024-02-15 10:23:34.400275
3678,232552,20.0,20.7,2024-02-15 10:23:44.425500,2024-02-15 10:23:44.425500
3679,232553,20.0,20.7,2024-02-15 10:23:54.452078,2024-02-15 10:23:54.452078
3680,232554,20.0,20.7,2024-02-15 10:24:04.483206,2024-02-15 10:24:04.483206
3681,232555,20.0,20.7,2024-02-15 10:24:14.517611,2024-02-15 10:24:14.517611
3682,232556,20.0,20.7,2024-02-15 10:24:24.549006,2024-02-15 10:24:24.549006
3683,232557,20.0,20.7,2024-02-15 10:24:34.573984,2024-02-15 10:24:34.573984
3684,232558,20.0,20.7,2024-02-15 10:24:44.606876,2024-02-15 10:24:44.606876
3685,232559,20.0,20.7,2024-02-15 10:24:54.633692,2024-02-15 10:24:54.633692
3686,232560,20.0,20.7,2024-02-15 10:25:04.665943,2024-02-15 10:25:04.665943
3687,232561,20.0,20.7,2024-02-15 10:25:14.704840,2024-02-15 10:25:14.704840
3688,232562,20.0,20.7,2024-02-15 10:25:24.733872,2024-02-15 10:25:24.733872
3689,232563,20.0,20.7,2024-02-15 10:25:34.755996,2024-02-15 10:25:34.755996
3690,232564,20.0,20.7,2024-02-15 10:25:44.789195,2024-02-15 10:25:44.789195
3691,232565,20.0,20.7,2024-02-15 10:25:54.826823,2024-02-15 10:25:54.826823
3692,232566,20.0,20.7,2024-02-15 10:26:04.856403,2024-02-15 10:26:04.856403
3693,232567,20.0,20.7,2024-02-15 10:26:14.878282,2024-02-15 10:26:14.878282
3694,232568,20.0,20.7,2024-02-15 10:26:24.916711,2024-02-15 10:26:24.916711
3695,232569,20.0,20.7,2024-02-15 10:26:34.937394,2024-02-15 10:26:34.937394
3696,232570,20.0,20.7,2024-02-15 10:26:44.973811,2024-02-15 10:26:44.973811
3697,232571,20.0,20.7,2024-02-15 10:26:55.006340,2024-02-15 10:26:55.006340
3698,232572,20.0,20.7,2024-02-15 10:27:05.041327,2024-02-15 10:27:05.041327
3699,232573,20.0,20.7,2024-02-15 10:27:15.059710,2024-02-15 10:27:15.059710
3700,232574,20.0,20.7,2024-02-15 10:27:25.098582,2024-02-15 10:27:25.098582
3701,232575,20.0,20.7,2024-02-15 10:27:35.121036,2024-02-15 10:27:35.121036
3702,232576,20.0,20.7,2024-02-15 10:27:45.171860,2024-02-15 10:27:45.171860
3703,232577,20.0,20.7,2024-02-15 10:27:55.183375,2024-02-15 10:27:55.183375
3704,232578,20.0,20.7,2024-02-15 10:28:05.217603,2024-02-15 10:28:05.217603
3705,232579,20.0,20.7,2024-02-15 10:28:15.255830,2024-02-15 10:28:15.255830
3706,232580,20.0,20.7,2024-02-15 10:28:25.282643,2024-02-15 10:28:25.282643
3707,232581,20.0,20.7,2024-02-15 10:28:35.302562,2024-02-15 10:28:35.302562
3708,232582,20.0,20.7,2024-02-15 10:28:45.331693,2024-02-15 10:28:45.331693
3709,232583,20.0,20.7,2024-02-15 10:28:55.374751,2024-02-15 10:28:55.374751
3710,232584,20.0,20.7,2024-02-15 10:29:05.402537,2024-02-15 10:29:05.402537
3711,232585,20.0,20.7,2024-02-15 10:29:15.425613,2024-02-15 10:29:15.425613
3712,232586,20.0,20.7,2024-02-15 10:29:25.459399,2024-02-15 10:29:25.459399
3713,232587,20.0,20.7,2024-02-15 10:29:35.493580,2024-02-15 10:29:35.493580
3714,232588,20.0,20.7,2024-02-15 10:29:45.514300,2024-02-15 10:29:45.514300
3715,232589,20.0,20.7,2024-02-15 10:29:55.594900,2024-02-15 10:29:55.594900
3716,232590,20.0,20.7,2024-02-15 10:30:05.578943,2024-02-15 10:30:05.578943
3717,232591,20.0,20.7,2024-02-15 10:30:15.624402,2024-02-15 10:30:15.624402
3718,232592,20.0,20.7,2024-02-15 10:30:25.648269,2024-02-15 10:30:25.648269
3719,232593,20.0,20.7,2024-02-15 10:30:35.667515,2024-02-15 10:30:35.667515
3720,232594,20.0,20.7,2024-02-15 10:30:45.700669,2024-02-15 10:30:45.700669
3721,232595,20.0,20.7,2024-02-15 10:30:55.739129,2024-02-15 10:30:55.739129
3722,232596,20.0,20.7,2024-02-15 10:31:05.766854,2024-02-15 10:31:05.766854
3723,232597,20.0,20.7,2024-02-15 10:31:15.786648,2024-02-15 10:31:15.786648
3724,232598,20.0,20.7,2024-02-15 10:31:25.824029,2024-02-15 10:31:25.824029
3725,232599,20.0,20.7,2024-02-15 10:31:35.855661,2024-02-15 10:31:35.855661
3726,232600,20.0,20.7,2024-02-15 10:31:45.889601,2024-02-15 10:31:45.889601
3727,232601,20.0,20.7,2024-02-15 10:31:55.918980,2024-02-15 10:31:55.918980
3728,232602,20.0,20.7,2024-02-15 10:32:05.951893,2024-02-15 10:32:05.951893
3729,232603,20.0,20.7,2024-02-15 10:32:15.977179,2024-02-15 10:32:15.977179
3730,232604,20.0,20.8,2024-02-15 10:32:26.007366,2024-02-15 10:32:26.007366
3731,232605,20.0,20.8,2024-02-15 10:32:36.036566,2024-02-15 10:32:36.036566
3732,232606,20.0,20.8,2024-02-15 10:32:46.067649,2024-02-15 10:32:46.067649
3733,232607,20.0,20.7,2024-02-15 10:32:56.095774,2024-02-15 10:32:56.095774
3734,232608,20.0,20.8,2024-02-15 10:33:06.126862,2024-02-15 10:33:06.126862
3735,232609,20.0,20.8,2024-02-15 10:33:16.153615,2024-02-15 10:33:16.153615
3736,232610,20.0,20.8,2024-02-15 10:33:26.189275,2024-02-15 10:33:26.189275
3737,232611,20.0,20.8,2024-02-15 10:33:36.231920,2024-02-15 10:33:36.231920
3738,232612,20.0,20.8,2024-02-15 10:33:46.252286,2024-02-15 10:33:46.252286
3739,232613,20.0,20.7,2024-02-15 10:33:56.281384,2024-02-15 10:33:56.281384
3740,232614,20.0,20.7,2024-02-15 10:34:06.304046,2024-02-15 10:34:06.304046
3741,232615,20.0,20.7,2024-02-15 10:34:16.333415,2024-02-15 10:34:16.333415
3742,232616,20.0,20.7,2024-02-15 10:34:26.377289,2024-02-15 10:34:26.377289
3743,232617,20.0,20.8,2024-02-15 10:34:36.404376,2024-02-15 10:34:36.404376
3744,232618,20.0,20.7,2024-02-15 10:34:46.430068,2024-02-15 10:34:46.430068
3745,232619,20.0,20.8,2024-02-15 10:34:56.465538,2024-02-15 10:34:56.465538
3746,232620,20.0,20.8,2024-02-15 10:35:06.489149,2024-02-15 10:35:06.489149
3747,232621,20.0,20.8,2024-02-15 10:35:16.521664,2024-02-15 10:35:16.521664
3748,232622,20.0,20.8,2024-02-15 10:35:26.550248,2024-02-15 10:35:26.550248
3749,232623,20.0,20.8,2024-02-15 10:35:36.587404,2024-02-15 10:35:36.587404
3750,232624,20.0,20.8,2024-02-15 10:35:46.631916,2024-02-15 10:35:46.631916
3751,232625,20.0,20.8,2024-02-15 10:35:56.648850,2024-02-15 10:35:56.648850
3752,232626,20.0,20.8,2024-02-15 10:36:06.678810,2024-02-15 10:36:06.678810
3753,232627,20.0,20.8,2024-02-15 10:36:16.705348,2024-02-15 10:36:16.705348
3754,232628,20.0,20.8,2024-02-15 10:36:26.739885,2024-02-15 10:36:26.739885
3755,232629,20.0,20.8,2024-02-15 10:36:36.770142,2024-02-15 10:36:36.770142
3756,232630,20.0,20.8,2024-02-15 10:36:46.797274,2024-02-15 10:36:46.797274
3757,232631,20.0,20.8,2024-02-15 10:36:56.824627,2024-02-15 10:36:56.824627
3758,232632,20.0,20.8,2024-02-15 10:37:06.857155,2024-02-15 10:37:06.857155
3759,232633,20.0,20.7,2024-02-15 10:37:16.893101,2024-02-15 10:37:16.893101
3760,232634,20.0,20.8,2024-02-15 10:37:26.912077,2024-02-15 10:37:26.912077
3761,232635,20.0,20.8,2024-02-15 10:37:36.946423,2024-02-15 10:37:36.946423
3762,232636,20.0,20.8,2024-02-15 10:37:46.979515,2024-02-15 10:37:46.979515
3763,232637,20.0,20.8,2024-02-15 10:37:57.010925,2024-02-15 10:37:57.010925
3764,232638,20.0,20.8,2024-02-15 10:38:07.035010,2024-02-15 10:38:07.035010
3765,232639,20.0,20.8,2024-02-15 10:38:17.070369,2024-02-15 10:38:17.070369
3766,232640,20.0,20.8,2024-02-15 10:38:27.102019,2024-02-15 10:38:27.102019
3767,232641,20.0,20.8,2024-02-15 10:38:37.130110,2024-02-15 10:38:37.130110
3768,232642,20.0,20.8,2024-02-15 10:38:47.158337,2024-02-15 10:38:47.158337
3769,232643,20.0,20.8,2024-02-15 10:38:57.192475,2024-02-15 10:38:57.192475
3770,232644,20.0,20.8,2024-02-15 10:39:07.219693,2024-02-15 10:39:07.219693
3771,232645,20.0,20.8,2024-02-15 10:39:17.269254,2024-02-15 10:39:17.269254
3772,232646,20.0,20.8,2024-02-15 10:39:27.286509,2024-02-15 10:39:27.286509
3773,232647,20.0,20.8,2024-02-15 10:39:37.307886,2024-02-15 10:39:37.307886
3774,232648,20.0,20.8,2024-02-15 10:39:47.339044,2024-02-15 10:39:47.339044
3775,232649,20.0,20.8,2024-02-15 10:39:57.376378,2024-02-15 10:39:57.376378
3776,232650,20.0,20.8,2024-02-15 10:40:07.408385,2024-02-15 10:40:07.408385
3777,232651,20.0,20.8,2024-02-15 10:40:17.436336,2024-02-15 10:40:17.436336
3778,232652,20.0,20.8,2024-02-15 10:40:27.461280,2024-02-15 10:40:27.461280
3779,232653,20.0,20.8,2024-02-15 10:40:37.508184,2024-02-15 10:40:37.508184
3780,232654,20.0,20.8,2024-02-15 10:40:47.522688,2024-02-15 10:40:47.522688
3781,232655,20.0,20.8,2024-02-15 10:40:57.559491,2024-02-15 10:40:57.559491
3782,232656,20.0,20.7,2024-02-15 10:41:07.645061,2024-02-15 10:41:07.645061
3783,232657,20.0,20.7,2024-02-15 10:41:17.613141,2024-02-15 10:41:17.613141
3784,232658,20.0,20.7,2024-02-15 10:41:27.647232,2024-02-15 10:41:27.647232
3785,232659,20.0,20.7,2024-02-15 10:41:37.671465,2024-02-15 10:41:37.671465
3786,232660,20.0,20.7,2024-02-15 10:41:47.703967,2024-02-15 10:41:47.703967
3787,232661,20.0,20.7,2024-02-15 10:41:57.739329,2024-02-15 10:41:57.739329
3788,232662,20.0,20.7,2024-02-15 10:42:07.770179,2024-02-15 10:42:07.770179
3789,232663,20.0,20.7,2024-02-15 10:42:17.798648,2024-02-15 10:42:17.798648
3790,232664,20.0,20.7,2024-02-15 10:42:27.828981,2024-02-15 10:42:27.828981
3791,232665,20.0,20.7,2024-02-15 10:42:37.855667,2024-02-15 10:42:37.855667
3792,232666,20.0,20.7,2024-02-15 10:42:47.890773,2024-02-15 10:42:47.890773
3793,232667,20.0,20.7,2024-02-15 10:42:57.919629,2024-02-15 10:42:57.919629
3794,232668,20.0,20.7,2024-02-15 10:43:07.949296,2024-02-15 10:43:07.949296
3795,232669,20.0,20.7,2024-02-15 10:43:17.978213,2024-02-15 10:43:17.978213
3796,232670,20.0,20.7,2024-02-15 10:43:28.011563,2024-02-15 10:43:28.011563
3797,232671,20.0,20.7,2024-02-15 10:43:38.040916,2024-02-15 10:43:38.040916
3798,232672,20.0,20.7,2024-02-15 10:43:48.081102,2024-02-15 10:43:48.081102
3799,232673,20.0,20.7,2024-02-15 10:43:58.112986,2024-02-15 10:43:58.112986
3800,232674,20.0,20.7,2024-02-15 10:44:08.137365,2024-02-15 10:44:08.137365
3801,232675,80.1,20.7,2024-02-15 10:44:18.160974,2024-02-15 10:44:18.160974
3802,232676,20.0,20.7,2024-02-15 10:44:28.190289,2024-02-15 10:44:28.190289
3803,232677,20.0,20.7,2024-02-15 10:44:38.225604,2024-02-15 10:44:38.225604
3804,232678,20.0,20.7,2024-02-15 10:44:48.256690,2024-02-15 10:44:48.256690
3805,232679,20.0,20.7,2024-02-15 10:44:58.283125,2024-02-15 10:44:58.283125
3806,232680,20.0,20.6,2024-02-15 10:45:08.315908,2024-02-15 10:45:08.315908
3807,232681,20.0,20.6,2024-02-15 10:45:18.346722,2024-02-15 10:45:18.346722
3808,232682,20.0,20.6,2024-02-15 10:45:28.374618,2024-02-15 10:45:28.374618
3809,232683,20.0,20.6,2024-02-15 10:45:38.404139,2024-02-15 10:45:38.404139
3810,232684,20.0,20.6,2024-02-15 10:45:48.445669,2024-02-15 10:45:48.445669
3811,232685,20.0,20.6,2024-02-15 10:45:58.469199,2024-02-15 10:45:58.469199
3812,232686,20.0,20.6,2024-02-15 10:46:08.494999,2024-02-15 10:46:08.494999
3813,232687,20.0,20.6,2024-02-15 10:46:18.529589,2024-02-15 10:46:18.529589
3814,232688,20.0,20.6,2024-02-15 10:46:28.571626,2024-02-15 10:46:28.571626
3815,232689,20.0,20.6,2024-02-15 10:46:38.585899,2024-02-15 10:46:38.585899
3816,232690,20.0,20.6,2024-02-15 10:46:48.622451,2024-02-15 10:46:48.622451
3817,232691,20.0,20.6,2024-02-15 10:46:58.649218,2024-02-15 10:46:58.649218
3818,232692,20.0,20.6,2024-02-15 10:47:08.684403,2024-02-15 10:47:08.684403
3819,232693,20.0,20.6,2024-02-15 10:47:18.714673,2024-02-15 10:47:18.714673
3820,232694,20.0,20.6,2024-02-15 10:47:28.743630,2024-02-15 10:47:28.743630
3821,232695,20.0,20.6,2024-02-15 10:47:38.770233,2024-02-15 10:47:38.770233
3822,232696,20.0,20.6,2024-02-15 10:47:48.808956,2024-02-15 10:47:48.808956
3823,232697,20.0,20.6,2024-02-15 10:47:58.838698,2024-02-15 10:47:58.838698
3824,232698,20.0,20.6,2024-02-15 10:48:08.862542,2024-02-15 10:48:08.862542
3825,232699,20.0,20.6,2024-02-15 10:48:18.889483,2024-02-15 10:48:18.889483
3826,232700,80.1,20.6,2024-02-15 10:48:28.921482,2024-02-15 10:48:28.921482
3827,232701,80.1,20.6,2024-02-15 10:48:38.952746,2024-02-15 10:48:38.952746
3828,232702,20.0,20.6,2024-02-15 10:48:48.983102,2024-02-15 10:48:48.983102
3829,232703,20.0,20.6,2024-02-15 10:48:59.020370,2024-02-15 10:48:59.020370
3830,232704,80.1,20.6,2024-02-15 10:49:09.043222,2024-02-15 10:49:09.043222
3831,232705,20.0,20.6,2024-02-15 10:49:19.074797,2024-02-15 10:49:19.074797
3832,232706,80.1,20.6,2024-02-15 10:49:29.107346,2024-02-15 10:49:29.107346
3833,232707,20.0,20.6,2024-02-15 10:49:39.139760,2024-02-15 10:49:39.139760
3834,232708,20.0,20.6,2024-02-15 10:49:49.174861,2024-02-15 10:49:49.174861
3835,232709,80.1,20.6,2024-02-15 10:49:59.206566,2024-02-15 10:49:59.206566
3836,232710,80.1,20.6,2024-02-15 10:50:09.229898,2024-02-15 10:50:09.229898
3837,232711,20.0,20.6,2024-02-15 10:50:19.256549,2024-02-15 10:50:19.256549
3838,232712,20.0,20.6,2024-02-15 10:50:29.287279,2024-02-15 10:50:29.287279
3839,232713,20.0,20.6,2024-02-15 10:50:39.368062,2024-02-15 10:50:39.368062
3840,232714,20.0,20.6,2024-02-15 10:50:49.354063,2024-02-15 10:50:49.354063
3841,232715,20.0,20.6,2024-02-15 10:50:59.405462,2024-02-15 10:50:59.405462
3842,232716,20.0,20.6,2024-02-15 10:51:09.417116,2024-02-15 10:51:09.417116
3843,232717,20.0,20.6,2024-02-15 10:51:19.459829,2024-02-15 10:51:19.459829
3844,232718,20.0,20.6,2024-02-15 10:51:29.470158,2024-02-15 10:51:29.470158
3845,232719,20.0,20.6,2024-02-15 10:51:39.534050,2024-02-15 10:51:39.534050
3846,232720,20.0,20.6,2024-02-15 10:51:49.532510,2024-02-15 10:51:49.532510
3847,232721,20.0,20.6,2024-02-15 10:51:59.560912,2024-02-15 10:51:59.560912
3848,232722,20.0,20.6,2024-02-15 10:52:09.602773,2024-02-15 10:52:09.602773
3849,232723,20.0,20.6,2024-02-15 10:52:19.621745,2024-02-15 10:52:19.621745
3850,232724,20.0,20.6,2024-02-15 10:52:29.661989,2024-02-15 10:52:29.661989
3851,232725,20.0,20.6,2024-02-15 10:52:39.691605,2024-02-15 10:52:39.691605
3852,232726,20.0,20.6,2024-02-15 10:52:49.713095,2024-02-15 10:52:49.713095
3853,232727,80.1,20.6,2024-02-15 10:52:59.740454,2024-02-15 10:52:59.740454
3854,232728,80.1,20.6,2024-02-15 10:53:09.776296,2024-02-15 10:53:09.776296
3855,232729,80.1,20.6,2024-02-15 10:53:19.815283,2024-02-15 10:53:19.815283
3856,232730,80.2,20.5,2024-02-15 10:53:29.837501,2024-02-15 10:53:29.837501
3857,232731,80.1,20.6,2024-02-15 10:53:39.872442,2024-02-15 10:53:39.872442
3858,232732,80.2,20.5,2024-02-15 10:53:49.898747,2024-02-15 10:53:49.898747
3859,232733,80.2,20.5,2024-02-15 10:53:59.928540,2024-02-15 10:53:59.928540
3860,232734,80.2,20.5,2024-02-15 10:54:09.964930,2024-02-15 10:54:09.964930
3861,232735,80.2,20.5,2024-02-15 10:54:20.001522,2024-02-15 10:54:20.001522
3862,232736,80.2,20.5,2024-02-15 10:54:30.028277,2024-02-15 10:54:30.028277
3863,232737,80.2,20.5,2024-02-15 10:54:40.052043,2024-02-15 10:54:40.052043
3864,232738,80.2,20.5,2024-02-15 10:54:50.080591,2024-02-15 10:54:50.080591
3865,232739,80.2,20.5,2024-02-15 10:55:00.112670,2024-02-15 10:55:00.112670
3866,232740,80.2,20.5,2024-02-15 10:55:10.143319,2024-02-15 10:55:10.143319
3867,232741,80.2,20.5,2024-02-15 10:55:20.174082,2024-02-15 10:55:20.174082
3868,232742,80.2,20.5,2024-02-15 10:55:30.211675,2024-02-15 10:55:30.211675
3869,232743,80.2,20.5,2024-02-15 10:55:40.241401,2024-02-15 10:55:40.241401
3870,232744,80.2,20.5,2024-02-15 10:55:50.268550,2024-02-15 10:55:50.268550
3871,232745,80.2,20.5,2024-02-15 10:56:00.301088,2024-02-15 10:56:00.301088
3872,232746,80.2,20.5,2024-02-15 10:56:10.328807,2024-02-15 10:56:10.328807
3873,232747,80.2,20.5,2024-02-15 10:56:20.356948,2024-02-15 10:56:20.356948
3874,232748,20.0,20.5,2024-02-15 10:56:30.391773,2024-02-15 10:56:30.391773
3875,232749,20.0,20.5,2024-02-15 10:56:40.421194,2024-02-15 10:56:40.421194
3876,232750,20.0,20.5,2024-02-15 10:56:50.448775,2024-02-15 10:56:50.448775
3877,232751,80.2,20.5,2024-02-15 10:57:00.484534,2024-02-15 10:57:00.484534
3878,232752,80.2,20.5,2024-02-15 10:57:10.520987,2024-02-15 10:57:10.520987
3879,232753,80.2,20.5,2024-02-15 10:57:20.548136,2024-02-15 10:57:20.548136
3880,232754,80.2,20.5,2024-02-15 10:57:30.571879,2024-02-15 10:57:30.571879
3881,232755,80.2,20.5,2024-02-15 10:57:40.606483,2024-02-15 10:57:40.606483
3882,232756,20.0,20.5,2024-02-15 10:57:50.639356,2024-02-15 10:57:50.639356
3883,232757,20.0,20.5,2024-02-15 10:58:00.672917,2024-02-15 10:58:00.672917
3884,232758,20.0,20.5,2024-02-15 10:58:10.702156,2024-02-15 10:58:10.702156
3885,232759,80.2,20.5,2024-02-15 10:58:20.733748,2024-02-15 10:58:20.733748
3886,232760,80.2,20.5,2024-02-15 10:58:30.755905,2024-02-15 10:58:30.755905
3887,232761,80.2,20.5,2024-02-15 10:58:40.786560,2024-02-15 10:58:40.786560
3888,232762,80.2,20.5,2024-02-15 10:58:50.818075,2024-02-15 10:58:50.818075
3889,232763,20.0,20.5,2024-02-15 10:59:00.846187,2024-02-15 10:59:00.846187
3890,232764,80.2,20.5,2024-02-15 10:59:10.885259,2024-02-15 10:59:10.885259
3891,232765,80.2,20.5,2024-02-15 10:59:20.916733,2024-02-15 10:59:20.916733
3892,232766,80.2,20.5,2024-02-15 10:59:30.944280,2024-02-15 10:59:30.944280
3893,232767,80.2,20.5,2024-02-15 10:59:40.969637,2024-02-15 10:59:40.969637
3894,232768,80.2,20.5,2024-02-15 10:59:51.009872,2024-02-15 10:59:51.009872
3895,232769,80.2,20.5,2024-02-15 11:00:01.031201,2024-02-15 11:00:01.031201
3896,232770,80.2,20.5,2024-02-15 11:00:11.067422,2024-02-15 11:00:11.067422
3897,232771,80.2,20.5,2024-02-15 11:00:21.105028,2024-02-15 11:00:21.105028
3898,232772,80.2,20.5,2024-02-15 11:00:31.131963,2024-02-15 11:00:31.131963
3899,232773,20.0,20.5,2024-02-15 11:00:41.155843,2024-02-15 11:00:41.155843
3900,232774,80.2,20.5,2024-02-15 11:00:51.219924,2024-02-15 11:00:51.219924
3901,232775,80.2,20.5,2024-02-15 11:01:01.214701,2024-02-15 11:01:01.214701
3902,232776,80.2,20.5,2024-02-15 11:01:11.252142,2024-02-15 11:01:11.252142
3903,232777,80.2,20.5,2024-02-15 11:01:21.289748,2024-02-15 11:01:21.289748
3904,232778,80.2,20.5,2024-02-15 11:01:31.320510,2024-02-15 11:01:31.320510
3905,232779,80.2,20.5,2024-02-15 11:01:41.346104,2024-02-15 11:01:41.346104
3906,232780,80.2,20.5,2024-02-15 11:01:51.369064,2024-02-15 11:01:51.369064
3907,232781,80.2,20.5,2024-02-15 11:02:01.399954,2024-02-15 11:02:01.399954
3908,232782,80.2,20.5,2024-02-15 11:02:11.433589,2024-02-15 11:02:11.433589
3909,232783,80.2,20.5,2024-02-15 11:02:21.476409,2024-02-15 11:02:21.476409
3910,232784,80.2,20.5,2024-02-15 11:02:31.491253,2024-02-15 11:02:31.491253
3911,232785,80.2,20.5,2024-02-15 11:02:41.531632,2024-02-15 11:02:41.531632
3912,232786,51.9,20.5,2024-02-15 11:02:51.556195,2024-02-15 11:02:51.556195
3913,232787,51.9,20.5,2024-02-15 11:03:01.611231,2024-02-15 11:03:01.611231
3914,232788,51.9,20.5,2024-02-15 11:03:11.637613,2024-02-15 11:03:11.637613
3915,232789,80.2,20.5,2024-02-15 11:03:21.646558,2024-02-15 11:03:21.646558
3916,232790,80.2,20.5,2024-02-15 11:03:31.680021,2024-02-15 11:03:31.680021
3917,232791,80.2,20.5,2024-02-15 11:03:41.712097,2024-02-15 11:03:41.712097
3918,232792,80.2,20.5,2024-02-15 11:03:51.741326,2024-02-15 11:03:51.741326
3919,232793,80.2,20.5,2024-02-15 11:04:01.769852,2024-02-15 11:04:01.769852
3920,232794,80.2,20.5,2024-02-15 11:04:11.806229,2024-02-15 11:04:11.806229
3921,232795,80.2,20.5,2024-02-15 11:04:21.831987,2024-02-15 11:04:21.831987
3922,232796,80.2,20.5,2024-02-15 11:04:31.862243,2024-02-15 11:04:31.862243
3923,232797,51.9,20.5,2024-02-15 11:04:41.892289,2024-02-15 11:04:41.892289
3924,232798,80.2,20.5,2024-02-15 11:04:51.932392,2024-02-15 11:04:51.932392
3925,232799,80.2,20.5,2024-02-15 11:05:01.966065,2024-02-15 11:05:01.966065
3926,232800,80.2,20.5,2024-02-15 11:05:11.991754,2024-02-15 11:05:11.991754
